label_0	label_1	label_2	label_3	label_4	label_5	label_6	label_7	label_8	label_9	label_10	label_11	text_a
0	0	0	0	0	0	0	0	0	0	0	1	葛岭怀古,明月香风十二楼，平章湖上恣句留。半间未许神仙占，后乐何知将士忧。蟋蟀声骄蘋草捷，鬼车啼断木棉秋。福华编就看如梦，流水桃花为尔愁。
0	0	0	0	0	0	0	0	0	0	0	1	夏日闲居,无事门多闭，偏知夏日长。早蝉声寂寞，新竹气清凉。闲对临书案，看移晒药床。自怜归未得，犹寄在班行。
0	0	0	0	1	0	0	0	0	0	0	0	城北庭,边草连沙白，燕云拥汉青。将军眠塞垒，使者拜王庭。金帛三千乘，和亲七十龄。豺狼甘血肉，骐骥老林坰。秋色榆将落，书生涕但零。边尘何日靖，愿一震皇灵。
0	0	0	0	0	0	1	0	0	0	0	0	寄王汉阳,南湖秋月白，王宰夜相邀。锦帐郎官醉，罗衣舞女娇。笛声喧沔鄂，歌曲上云霄。别后空愁我，相思一水遥。
0	1	0	0	0	0	0	0	0	0	0	0	大水伤田家,沙头秋日黄，烟水白茫茫。无处分畦畛，伤时贵秕糠。家鹅随野鹜，农父作渔郎。禹力成千古，孤吟欲断肠。
0	0	0	0	0	1	0	0	0	0	0	0	游孙山观祭李介节先生祠和纪半樵韵,出北探薇径，墙东避世天。龙腥流笕细，蟹眼沸垆圆。尚挟云胥恨，真同徐市仙。梅花黄叶里，村酒酹年年。
0	1	0	0	0	0	0	0	0	0	0	0	酬马伯起,西山匿白日，风悽雪以繁。念兹岁云暮，忧来感无端。朝华既已萎，百草亦凋残。顾我同游子，劲节凌岁寒。俛首事千古，担石聊自安。大雅久沉没，感君振其澜。兴至鼓琴瑟，扬徽试一弹。一弹清商曲，下里难为欢。愿托钟期侣，知音起长叹。
0	0	0	0	0	0	0	0	0	0	0	1	寄辛幼安二首 其一,我屋与君室，济河南北州。相逢楚天晚，却看蜀江流。老境浑能迫，妖氛竟未收。何时一廛地，归种故园秋。
0	0	0	0	0	0	0	0	0	0	0	1	其三,每将香剂学江梅，及嗅梅花始觉非。月夜故园浮动处，攀条嚼蕊几时归。
1	0	0	0	0	0	0	0	0	0	0	0	莫走柳条词送别（一本无莫走二字）,南陌伤心别，东风满把春。莫欺杨柳弱，劝酒胜于人。
0	0	0	0	0	0	0	0	0	0	0	1	神州寄友,沧海茫茫叙远音，何人不发故乡吟。十年故旧三生梦，万里乾坤一寸心。秋水夜看灯下剑，春风时鼓壁间琴。迩来自愧头尤黑，赢得人呼小翰林。
0	0	0	0	0	1	0	0	0	0	0	0	哭故人,生死久离居，悽凉历旧庐。叹兹三径断，不践十年馀。古木巢禽合，荒庭爱客疏。匣留弹罢剑，床积读残书。玉没终无像，兰言强问虚。平生不得意，泉路复何如。
0	0	0	0	0	0	0	1	0	0	0	0	游丹霞山不果寄澹公,沃洲不可到，叹息久离群。远水人空返，东风草又薰。茶林春雨足，竹涧暗泉分。日暮山中客，多应咏碧云。
1	0	0	0	0	0	0	0	0	0	0	0	宫怨,杨柳枝疏见月痕，夜香烧了锁宫门。琵琶不有愁人听，谁识声中是怨言。
0	0	0	0	0	0	1	0	0	0	0	0	寄萧四上舍,柳色千条过一春，相思两地正愁人。乍辞簪组成飘泊，甘向林泉学隐沦。锦字不来劳晓梦，玉琴无意染芳尘。飞花日日随流水，好把金樽到手频。
0	0	0	0	0	0	1	0	0	0	0	0	寄王侪峤太史,高张梦里说相思，别后知君到玉墀。此去好称牛马走，凭谁敢夺凤凰池。何缘骨相人多怪，毕竟文章世早知。羡煞书声最清处，夜深仙月上桐枝。
0	1	0	0	0	0	0	0	0	0	0	0	采莲曲,采莲莫采多，采多茎伤手。手伤有时好，伤我池中藕。
0	0	0	0	0	0	0	1	0	0	0	0	其九,四海同文轨，大道无回曲。琐兮远游子，岐路自相逐。岐路多荆榛，翳翳迷人目。彳亍尚多艰，伤哉千里足。谓尔尔不信，覆谓予言渎。俛仰多所怀，谁能事休复。歌我鹿鸣诗，聊以慰幽独。
0	0	1	0	0	0	0	0	0	0	0	0	至王家庄风沙骤作,知是山阴近，风威特地寒。惊沙鸣索索，落叶聚团团。铁笥腰间重，戎衣马上难。章台冶游子，不向塞垣看。
0	0	0	0	0	0	0	1	0	0	0	0	哭赵谷林四绝句 其一,卅载心交类饮醇，道南宅近更情亲。谁知渐老多寥落，才入新年哭故人。
0	0	0	0	0	0	0	0	0	0	0	1	挽翁顺卿宪史,读书读律已称贤，孝友尤闻远迩传。方喜故园归栗里，还愁沧海变桑田。多登乌府三千日，梦熟黄粱五十年。愧我平生曾识面，欲携鸡絮酹新阡。
0	0	0	0	0	0	0	0	0	0	0	1	征人怨 其一,满面胡沙满目尘，相逢都是转蓬身。十年边塞家无信，二月关山草不春。逐队惟调鏖战马，盼归应念倚闾人。夜深未敢登台望，多恐青枫化鬼燐。
0	0	0	0	0	0	0	0	1	0	0	0	瀑布,苍崖入青冥，飞泉下岩顶。薄风春雷怒，照月秋练迥。清润冷书幌，轻柔媚茶鼎。挥弄自忘归，赏心意谁并。
1	0	0	0	0	0	0	0	0	0	0	0	宫怨 其一,逐队彤庭数载间，何曾两度侍宸班。略胜远嫁胡沙去，才得君王一动颜。
0	0	0	0	0	0	0	0	0	0	0	1	其二,四月覃山茶树香，蹋歌采茶多女郎。孤亭小池长杜若，斜川细雨飞鸳鸯。岛屿历历渺云水，烟波茫茫连大荒。眼中春花复欲尽，未得及春归故乡。
0	0	0	0	0	1	0	0	0	0	0	0	哭宪佥帖君泽,不死清湘死桂城，惟天可表此忠贞。诸贤坐失同盟约，一木难支大厦倾。临难儒臣能死节，流芳国史定标名。北门留得模糊血，岁岁惟应劲草生。
0	0	0	0	0	0	0	0	0	0	0	1	其四,山气生寒著缊袍，荆扉寂寂掩蓬蒿。六虚妙用参周易，九辨悲吟和楚骚。霜落故园思穫稼，秋深邻圃看收□。三杯浊酒成微醉，梦到莠皇一枕高。
0	0	0	1	0	0	0	0	0	0	0	0	游西山,龙轴开天甸，灵岳表皇畿。氤氲霭佳气，窅邈飞丹梯。仰瞻出九穹，俯视尽八维。日宫凭汉构，星观接云栖。香泉下筠壑，辇道回松溪。玲珑信天造，合沓骇神迷。伊余欣独往，攀陟阅多奇。千岩盘福地，百卉濯仙姿。绮丽驾洛中，雄赫卑关西。鸿图允巩固，灵长亿万斯。
0	0	0	0	0	0	0	0	0	0	0	1	其三,樽酒重阳泛菊英，此时应得到家庭。奔趋试席虽深贯，囚锁文闱苦未经。梦入故园时栩栩，愁侵衰鬓欲星星。评文赖有金闺彦，敏手从来号震霆。
0	0	0	0	0	0	1	0	0	0	0	0	寄博兴杜广文,山窗枕前水，北落锦秋湖。湖上故人远，山中清兴孤。何时欹短棹，载月入菰蒲。极目相思处，遥天秋雁呼。
0	0	0	0	0	0	0	0	0	0	0	1	塞下曲,暝色满西山，将军猎骑还。隔河见烽火，骄虏夜临关。
0	0	0	0	0	0	0	0	0	0	0	1	秋夜,药饵扶衰疾，琴书返故园。陶公方止酒，乐令且清言。烟鸟宿沙际，露萤明草根。尘嚣不到处，此意与谁论。
0	0	0	0	0	0	0	0	0	0	0	1	陶渊明归去图,满目山河非典午，为米折腰何独苦。便从彭泽赋归来，买得兰舟到江浒。家中长物虽长在，黄菊可携松可抚。五株杨柳万条烟，依旧清阴上门户。逍遥九日坐篱下，那得香醪具尊俎。故人忽使白衣送，不畏山村暮冲虎。今宵倾倒期尽醉，己觉故乡皆乐土。丹青写入图画中，峻节高风照千古。
0	0	0	0	0	0	0	0	0	0	0	1	北行江上日望舍弟南归信息 其一,自尔封书作逐臣，天涯消息望归人。不信江头芳草色，故园犹有棣华春。
0	1	0	0	0	0	0	0	0	0	0	0	作古木图题寄刘廷信都宪十韵,郁郁中山木，生来夐绝伦。栽培元得地，挺拔易逢春。秀美藏中盛，英华发外新。苦心终自保，直节待时伸。独立冰霜后，清当雨露辰。乔然超桧柏，俯若庇荆榛。荐庙升华栋，为舟绝要津。用因材大晚，事类梦求亲。霁月岩廊表，春潮野渡滨。甘棠不重见，凄断旧游人。
0	0	0	0	0	0	0	0	0	0	0	1	清明日忆乡中诸友,今朝又改清明火，一簇人家处处烟。寄语故园桃李树，看花载酒是何年。
0	0	0	0	0	0	1	0	0	0	0	0	十九日至都门次巩仲至立春日见寄韵,客子沙头饮饯时，美人溪上正题诗。栗斋寒尽相思早，竹阁春闲拜赐迟。别后著书逾汗马，闲中读易见灵龟。何由洗砚居兄左，快斧麾天看一斯。
0	1	0	0	0	0	0	0	0	0	0	0	春日山村写事三首 其一,柳阴深处是吾庐，渔舍田家共一墟。阮籍宾朋多嗜酒，郑玄奴仆谩知书。长生不待烧丹灶，安步惟消下泽车。昨日东郊春雨足，科头犹自带经锄。
0	0	1	0	0	0	0	0	0	0	0	0	登苏门山啸台,啸法如可学，嵇生病未能。从来君子狱，谁不愧孙登。
0	0	0	0	0	1	0	0	0	0	0	0	钱塘怀古题仙源云仍家谱,南渡戎衣寄海壖，中原王气集幽燕。寒潮落日三千里，秀麦东风六十年。梦里玉鱼无葬地，劫馀金像出中天。谁知客子登临处，已后当时尚惘然。
0	0	0	0	0	0	0	0	0	0	1	0	龙德故宫怀古八首 其六,却许邦昌为纪信，浑将秦桧作程婴。甘心江左成东晋，长使英雄气不平。
0	1	0	0	0	0	0	0	0	0	0	0	哭金秀才,月落江湖夜已阑，故人别后见应难。西风吹散清宵梦，肠断霜天雁影寒。
0	0	0	0	0	0	0	0	0	0	0	1	夜坐,不寐坐来久，无家席屡移。窗风书叶乱，檐雨漏声疑。客鬓惊秋早，乡心欲旦迟。扁舟沧海上，谁和竹枝词。
0	0	0	0	0	0	1	0	0	0	0	0	寄张昭度,知君多暇豫，山县少追胥。日晏未鸣鼓，夜分犹诵书。相思千里外，一见二年馀。锦水连三峡，时通双鲤鱼。
0	0	0	0	0	0	1	0	0	0	0	0	得王叔华都中书却寄,高阁倚徘徊，相思桂树开。人从吴下别，书自日边来。异地谁知己，清时独爱才。怜君明月夜，寂寞上金台。
0	0	0	0	0	0	0	0	0	0	0	1	晚次乐乡县,故乡杳无际，日暮且孤征。川原迷旧国，道路入边城。野戍荒烟断，深山古木平。如何此时恨，噭噭夜猿鸣。
0	0	0	0	0	0	1	0	0	0	0	0	涵江寄伯固,囊山十里涵江市，不见涵江见溪水。溪边柴门占青竹，市上高楼夹苍梓。市南故人黄省郎，后峰自垒对茅堂。一旦相思辄命驾，岂无消息到君傍。
0	0	0	0	0	0	0	0	0	0	0	1	戏马台怀古,一掬英雄泪，犹传戏马台。锦衣才故里，红粉倏飞灰。百战驱秦暴，诸生为鲁哀。此间近芒砀，云气未曾来。
0	0	0	0	0	0	0	0	0	1	0	0	游月河寺次韵顾光禄（时送张廷玺郎中还南京） 其一,空门坐隔河，风柳扇微和。晓色城头尽，春声水上多。过墙燕市酒，倚席渭城歌。不尽游人兴，诗悭可奈何。
0	0	0	0	0	0	1	0	0	0	0	0	忆庭前竹,霜色遥怜修竹残，无人千里报平安。东风若解相思意，好护新枝待我看。
0	0	0	0	0	0	1	0	0	0	0	0	早春燕城怀古,秋月春花不可论，关河形势古来存。燕归邃阁铜鸾坠，人散高门石兽蹲。牛引柴车穿柳巷，马衔霜草出花园。由来在德非关险，不独阿房可断魂。
0	1	0	0	0	0	0	0	0	0	0	0	其十六 秋笛,苦调烦声急更迟，戍楼羌笛不胜悲。谁怜战久人先老？可念兵残将自疑。月黑关山全失道，风高杨柳半无枝。遥知朔漠烟尘惨，不似南征马上吹。
1	0	0	0	0	0	0	0	0	0	0	0	哭微之二首 其一,八月凉风吹白幕，寝门廊下哭微之。妻孥朋友来相吊，唯道皇天无所知。
0	0	0	0	0	0	0	0	0	0	0	1	其二十四,颇动怀乡心，昨夜梦乡里。梦见城中云，下照大江水。江屋如渔台，芙蓉间兰芷。春露晨有香，秋霜夕生绮。自我二月行，西风近将起。鸥鸟怀故人，时窥旧凭几。且作慰远书，缄之浼红鲤。
0	0	1	0	0	0	0	0	0	0	0	0	戏题所见,田家不遣儿牧猪，老乌替作牧猪奴。不羞卑冗颇得志，草根更与猪为戏。一乌驱猪作觳觫，一乌骑猪作骐骥。骑之不稳驱不前，坐看顽钝手无鞭。人与马牛虽各样，一生同住乌衣巷。叱声哑哑喙欲乾，猪竟不晓乌之言。骑者不从驱者斗，争牛讼马傍无救。猪亦自食仍自行，一任两乌双斗争。不缘一童逐乌起，两乌顷刻斗至死。
0	0	0	0	0	0	0	0	0	0	0	1	寄怀邱献琛姬琢斋沈小梅,荷气袭树榭，桐阴高画楼。人如明月远，梦与故乡留。团扇余残暑，遥砧入早秋。有怀苕霅路，日暮共扁舟。
0	0	0	0	0	0	1	0	0	0	0	0	寄子文友,古人湮没不能见，交道陵夷真可哀。与子碧江相别后，到今青眼未曾开。几伤尺素无人寄，犹喜新鸿昨夜来。怀抱相思长抑郁，燕居还念此心哉。
0	0	0	0	0	0	0	1	0	0	0	0	夏夜对月怀吴子福,山房尘虑绝，寂寞亦堪怜。明月高楼笛，青毡独夜眠。砧声连汉苑，竹色淡江烟。竟夕难成赋，怀君益渺然。
0	0	0	0	0	0	1	0	0	0	0	0	塞外得李伯承比部见寄诗有感,蓟门春草易临岐，回首风尘始自悲。鸿雁书来明月戍，故人吟罢白云司。曲中杨柳知相忆，别后刀环未可期。闻道朱弦多怅望，莫将流水受人疑。
0	0	0	0	0	0	0	0	0	0	0	1	寄王希颜二首 其一,故人哭母南归后，闻在云居湖水西。綵服凄凉悲日暮，素冠欹侧任风低。山中驯鹿时时见，林上慈乌夜夜啼。丘垄旧栽松树子，秋来应得与人齐。
0	0	0	0	0	1	0	0	0	0	0	0	读钱申伯与仲弟唱和次韵见意,未忘世故似梅仙，謦欬那离狗马间。肯信片言功若药，坐使四海安如山。从来疗疾应须艾，宁有艾丸如许大。扁鹊先知今岂无，和缓高谈良有在。钱郎志气绝可人，不减风流温太真。新诗欲嗣汲黯直，陋巷更甘原宪贫。我有故园依北阜，松菊归来知好否。著鞭愿子勉为先，我已摧颓瞠若后。
0	0	0	0	0	0	1	0	0	0	0	0	怀从叔川中,忆自沧江别，秋风泪满衣。已嗟行路远，况复寄书稀。雪尽巴流急，云深栈树微。相思如杜宇，长绕锦城飞。
0	0	0	0	0	1	0	0	0	0	0	0	河豚味在诸鱼之下仅腹中腴可赏昔人目以西施乳亦稍誇矣余骤食此鱼颇有声过其实之叹戏题一绝以俟定论物固有遇不遇也,掩映银盘白玉壶，质如鸡卵味如酥。若将西子胸前较，未必鸱夷泛五湖。
0	0	0	0	0	1	0	0	0	0	0	0	冬夜怀遐亭 其一,皎皎西飞月，愁心欲寄难。故人千里隔，树影一庭寒。诗句凭谁赏，星躔祇独看。无穷惆怅意，吟望自盘桓。
0	0	0	0	0	0	0	1	0	0	0	0	哭赵别驾子野,年高唐进士，官小魏诸王。落落青云步，朣朣古锦囊。笔随文冢瘗，剑返虎丘藏。分得闲风月，湖山不掩光。
0	0	0	0	0	1	0	0	0	0	0	0	大梁怀古三首 其一,高堞犹传古大梁，兴亡劫历几沧桑。七雄扰攘干戈地，五季纷纭磈礧场。菟苑草荒空暮雪，隋堤柳尽澹斜阳。繁华回首添惆怅，只有河流日夜忙。
0	0	0	0	0	0	0	0	1	0	0	0	望庐山,一望庐峰紫翠丛，荒祠古刹莽云中。钟声远听何人至，诗社遥看此日空。白鹿去时春不尽，玄猿啼处月偏浓。胜游我亦心偏壮，肯为浮名逐短蓬。
0	0	0	0	0	0	0	0	0	0	0	1	赠封比部金翁 其一,绯衫不碍鬓丝苍，令子承恩在帝乡。欲识故园山色好，一官犹号白云郎。
0	0	0	0	0	0	1	0	0	0	0	0	晚日湖上寄所思,与君为近别，不啻远相思。落日平湖上，看山对此时。
0	0	0	0	0	0	0	0	0	0	0	1	和浣云九姑征夫之作,风高万木啸，胡笳悲清秋。临河抚长剑，慨然中心忧。忆昔虏氛炽，杀气冲斗牛。丈夫志四方，不顾儿女愁。奋志辞乡里，驱马长悠悠。名王系颈归，胡骑屡见收。清霜已满鬓，陇水停不流。一身经百战，偏裨多封侯。人生趋王事，岂为身命谋。苟得展怀抱，麟阁非所求。
0	1	0	0	0	0	0	0	0	0	0	0	次韵乐天村居卧病 其一,岩桂花已空，时节秋尚暮。丛菊夹径幽，犹未金钿露。好客唤不来，衰疾推不去。山园何寂寥，秋声起竹树。西郊远尘境，更在山崦住。自应亲友绝，休问何以故。
0	0	0	0	0	0	0	0	0	0	0	1	首春思归,新烟旧雨叹沉沦，又过江城十月春。杨柳渐看能赠别，故园芳草未归人。
0	0	0	0	0	1	0	0	0	0	0	0	登超然台还过云居寺同曹德馨苏惇元,岩根梦斸古桃花，天绮中霄落绛霞。左右神仙金阙侣，玲珑楼阁玉真家。漫披浊雾怜尘世，且叩空钟问释迦。丛桂晚阴风不扫，经坛秋冷月眉斜。
0	0	0	0	0	0	0	0	0	0	0	1	其二,南朝痛史老犹温，风雨巴山夜闭门。金粉飘零三月尽，关河破碎几人存？花开问是谁家土？日暮欲归何处村？亦信佳兵终必衄。故园松菊不堪论。
0	0	0	0	0	0	0	0	0	0	0	1	其二,料得南游客，于今欲白头。好为将母计，莫惜折腰愁。远道偏多雨，怀人畏及秋。那知故乡客，十月未披裘。
0	0	0	0	0	0	0	1	0	0	0	0	金陵道中寄,忍苦待知音，无时省废吟。始为分路客，莫问向隅心。峤翠藏幽瀑，枝风下晓禽。忆君秋欲尽，马上秣陵砧。
0	0	0	0	0	0	0	0	0	0	0	1	桐江舟次忆仓山同人,故园何处是，云树思依依。岁晚鸥盟冷，潮寒鲤信稀。滩声喧水碓，帆影掠鱼矶。系缆荒村近，含情倚夕晖。
0	0	0	0	1	0	0	0	0	0	0	0	游天界寺①,联骑春游入化城，松风涧水自泠泠。山门迎日诸方仰，劫火何年此地经。故事放参僧不语，遗基犹在草长青。西庵看竹流连久，归路冥冥暮雨零。
0	0	0	0	0	0	0	0	0	0	0	1	经故居,到溪田作圃，环堵树为门。老忆先庐在，贫知草座温。三迁时己后，二纪恨空存。旧事无人话，斜晖满故园。
0	0	0	0	0	0	0	0	1	0	0	0	张仲甫舍人闻余改役东河以诗志喜因叠寄谢武林诸君韵答之二首 其一,一舸浮江木叶秋，传闻飞鹊过扬州。自羞东嶂难为役，漫笑西行不到头。供奉更吟中道放，杜陵犹想及关愁。故人喜意看先到，高唱君家八咏楼。
0	0	0	0	0	0	0	0	0	0	0	1	荅从弟幼成过西园见赠,一身自潇洒，万物何嚣諠。拙薄谢明时，栖闲归故园。二季过旧壑，四邻驰华轩。衣剑照松宇，宾徒光石门。山童荐珍果，野老开芳樽。上陈樵渔事，下叙农圃言。昨来荷花满，今见兰苕繁。一笑复一歌，不知夕景昏。醉罢同所乐，此情难具论。
0	1	0	0	0	0	0	0	0	0	0	0	宿田家望武夷山,仙崖蓄灵异，怪石盘空曲。一水隔花源，千峰入茆屋。金芝暖逾秀，瑶草寒更绿。云中武夷仙，一一颜如玉。白马去不归，玄猿叫相逐。昔陪丹丘侣，酣歌紫霞谷。鸡鸣洞天晓，落月在林木。空瞻仙子高，旧梦那可续。荒林激悲风，日入对樵牧。伫立望归云，解衣田舍宿。
0	0	0	0	0	1	0	0	0	0	0	0	边城角,夜夜榆关索莫声，西风吹散不胜情。将军雉堞龙蛇动，壮骑阴山觱栗鸣。月色凄凉寒共到，雁声嘹唳惨相并。离鸾绝谷知多少，愿得君王念远征。
0	0	0	0	0	0	0	0	0	0	0	1	题钱叔宝临大姚村图,王孙自是真龙种，画笔居然掩虎儿。何必大姚村下问，米家山色见应知。
0	0	0	0	0	0	0	0	0	0	0	1	咏史,入关不守旧山河，汉用张良作网罗。垓下不知兵已合，夜深方讶楚人多。
0	0	0	0	0	1	0	0	0	0	0	0	田园杂兴,半生灯火误牛衣，晚岁才能悟昨非。雨笠半攲将犊去，丝车细捲趁蛾飞。粟生烧地山宜老，草烂新畬水正肥。莫道劳生何日息，迩来是事喜忘机。
0	0	0	0	0	0	0	1	0	0	0	0	石门怀古寄诸大（九鼎）,石门山中瀑布水，奔流直下青云里。晴日遥看细雨飘，中林近见微风起。谢公当日此山悽，晞发阳阿路不迷。已遣连岩移密竹，还营高馆对回溪。昔贤胜迹今游眺，佳处犹能领其要。我亦沉冥山水人，振衣便可称同调。芳尘瑶席已无存，惟见苕峣双石门。不携江海同车客，何处相期知者论。
0	0	0	0	0	0	0	0	0	0	0	1	忧村氓,世道日纷纭，人人自忧切。路逢村老谈，吞声重悲噎。我里百馀家，家家尽磨灭。休论富与贫，官事何由彻。县帖昨夜下，羁縻成行列。邻里争遁逃，妻儿各分别。莫遣一遭逢，皮骨俱碎折。朝对狐狸啼，暮为豺虎齧。到官纵得归，囊底分文竭。仰视天宇高，纲维孰提挈。但恨身不死，抑郁肠中热。南州无杜鹃，诉下空啼血。
0	0	0	0	0	0	0	0	0	0	0	1	新年,江上年华与浪奔，天涯心绪向谁论。持竿本住桐庐岸，被褐偶来金马门。足蹑风云非老事，鬓垂霜雪是愁痕。韭苗齑叶添新绿，昨夜东风入故园。
0	0	0	0	0	1	0	0	0	0	0	0	游大名寺,四望隋堤俱旧址，独留萧寺点空村。净将明水初开鉴，閒却迷楼不闭门。垂柳飞丝零白鹭，行厨引火出黄昏。总当天末多惆怅，可是盈虚酒一尊。
0	0	0	0	0	0	0	0	1	0	0	0	黄村,平天雨气散微茫，春树连村郁露光。猎苑青林开鹞道，市门黄砾筑驼场。珍珠压缶床槽熟，翡翠升槃野豆香。上马欣然得酣饱，朝暾隐隐见扶桑。
0	0	0	0	0	0	1	0	0	0	0	0	为陈安素题洞玄子所寄墨梅,江郭遥闻鹤上笙，也将仙墨寄多情。相思几度閒花落，厌听孤城一笛声。
0	1	0	0	0	0	0	0	0	0	0	0	哭黄伟山内兄 其一,世事沧桑叹不常，死生大矣岂徒伤。酒垆感慨怀中散，琴曲凄凉泣孟尝。念旧重挥今日泪，招魂几断故人肠。素车白马何由达，营奠空持一瓣香。
0	0	0	0	0	0	0	0	0	0	0	1	其五,我昔游燕冀，道逢边戍子。问子何方来，言从北海涘。阴山雪迷人，冰澌生马尾。虏骑纵复横，夹阵石与矢。主师多谋猷，帐下尽猛士。封侯在偶然，转战何当已。军中多约束，浩荡返乡里。
0	0	0	0	0	0	0	0	0	0	0	1	采莲曲,南风挥挥水上来，五月六月芙蕖开。红妆绿鬓谁家女，青苧缝裙一色裁。船头摘花歌且坐，船尾夷犹摇浆和。忽惊山雨过横塘，撑入柳阴看雨过。晴来复爱锦云柔，争唱斜阳不肯休。趁得落潮归又晚，一弯新月在溪头。
0	0	0	0	0	0	0	0	1	0	0	0	进帆石门怀古,春至景渐暄，舟行日堪玩。矧抱昔人心，而怀斯世叹。平陂互倚伏，今古如宵旦。石门虽夙游，风物亦殊观。积峡启奔流，平沙衍高岸。帆回断飙急，棹去馀萍散。融融出渚云，役役将归雁。卷舒宁自期，寒暑为谁换。浮生贵不朽，金石有销烂。仰羡楼船人，英声烜西汉。
0	0	0	0	0	0	1	0	0	0	0	0	舟泊沙坪怀赵伯良孝廉（一本作怀易宣人）,天空夜如洗，雨后几星明。海气浮孤屿，亭亭缺月生。推篷抚瑶轸，江岸静无声。弹作相思曲，怀哉一水盈。
1	0	0	0	0	0	0	0	0	0	0	0	咸阳览古,长安西出咸阳道，行尽平沙渭水澄。便欲题诗怀往事，伤心忍见汉诸陵。
0	0	0	0	0	0	0	0	0	0	0	1	题待渡图,停骖长林下，送目大江表。故园虽在望，山径尚深窈。招招舟子来，一苇横波小。松菊倘犹存，归耕远纷扰。
0	1	0	0	0	0	0	0	0	0	0	0	寄外,思君客路冒风霜，独上妆楼望帝乡。最是离人肠断处，长堤衰柳挂斜阳。
0	0	0	0	0	0	0	1	0	0	0	0	送道士薛季昌还山,洞府修真客，衡阳念旧居。将成金阙要，愿奉玉清书。云路三天近，松溪万籁虚。犹期传秘诀，来往候仙舆。
0	0	0	0	0	0	0	0	0	0	0	1	望钟山,伫立望钟山，阳春更萧瑟。暮寻北郭归，故绕东冈出。
0	0	0	0	0	0	1	0	0	0	0	0	秋日怀元晦,叶落不胜秋，山空退烦暑。高斋读书罢，枕臂听残雨。霭霭野云昏，翻翻坠红舞。中虚万思息，动静理可睹。敬直如有存，勇进忽无所。要当涵濡得，未易气力取。林□传秋声，晚色霁宫宇。肃骚节物变，仰伏冥鸿举。谁与会心期，怀君自延伫。
0	0	0	1	0	0	0	0	0	0	0	0	村居二首（此下系前家居时作） 其二,山人颇好事，蓬户掩还开。四野绿禾满，三秋白雁来。授衣裁短褐，饮蜡献新醅。即此堪投老，栖栖竟何哉。
0	1	0	0	0	0	0	0	0	0	0	0	哭押牙四寂,哀哉存殁苦难量，共恨沦流处异乡。可叹生涯光景促，旋嗟死路夜何长！空令肝胆摧林竹，每使心魂痛渭阳。缧绁时深肠自断，更闻凶变泪沾裳。
0	0	0	0	0	0	0	0	0	0	0	1	其九,涸鲋思甘泽，归鸿翼顺风。物情资化育，生意蔼昭融。树色烟霞外，湖光罨画中。故园天共远，时得梦魂通。
0	0	0	0	0	0	0	0	0	0	0	1	怀公羽山人,秋风鸣旧林，万里故人心。感此萧条色，何如关塞阴。未栖珠树鹤，久废石床琴。古道无时赏，松扃待尔寻。
0	0	0	0	0	0	0	0	0	0	1	0	雨,已从人日雨，漠漠浃旬连。漫绿春头草，仍迷夏口船。雷声喧浦近，农事悯时先。预恐为灾沴，悁悁夜炬前。
0	0	0	0	0	0	0	0	0	0	0	1	茗川为徐子明题,忆卜城中已岁年，故园云物尚依然。神清不断爱茶癖，官瘦真无食肉缘。龙焙禁前收紫笋，玉尘销尽见清烟。葛溪一水来天地，自在中流陆羽船。
0	0	0	0	0	0	0	0	0	1	0	0	其三,征人怨苦寒，关塞更漫漫。石堡依山峻，沙场并海宽。徒行随博望，仗剑斩楼兰。邀取麒麟画，祇令后代看。
0	0	0	0	0	0	0	0	0	0	0	1	其二,亲承锁钥镇雄关，拟复中原济险艰。兴晋预陈淝水阵，覆吴思保会稽山。何期狼跋难回顾，遂至龙髯不可攀。入赣出闽今已矣，旌旗凄断故乡还。
0	0	1	0	0	0	0	0	0	0	0	0	乞补外出江皋待命泊伟观二首 其一,经年充拾遗，一字无所补。岂不怀故乡，念方事新主。一朝冒超迁，循墙不遑处。宁离人间世，亦恋行在所。有亲方赖禄，有子方应举。守道在守官，奈当事斯语。
0	0	0	0	0	0	0	0	0	0	0	1	其二,逆旅新寒入，荒林败叶飞。乡心空自动，衰病不能归。
0	1	0	0	0	0	0	0	0	0	0	0	游翠云关和吴山人,白云回绕翠云关，吾辈登临乐意閒。树拂微烟秋淡淡，港通晴瀑夜潺潺。悲风卷地虎坐石，黑气贯天龙在山。老衲平生不迎客，避人深入竹林间。
0	0	0	0	0	0	0	0	0	0	0	1	分题得泗亭怀古送友别,舣棹閒登泗上亭，残碑犹载旧时铭。鹿亡自合归隆准，蛇断何为泣素灵。芒砀山头云漠漠，沛丰城下水泠泠。大风急起歌台莫，舟子开帆未肯停。
0	1	0	0	0	0	0	0	0	0	0	0	其六 江城暮听笳,幕府秋笳起，随风度海濆。哀音摇落日，逸响度寒云。断续边鸿羽，飞扬塞马群。万方烽燧熄，无拟玉关闻。
0	0	0	0	1	0	0	0	0	0	0	0	湘川怀古,湘水终日流，湘妃昔时哭。美色已成尘，泪痕犹在竹。
0	1	0	0	0	0	0	0	0	0	0	0	哭冯深居常簿,泛宅江湖上，萧萧两鬓皤。祇知衣可典，不厌客来多。文富家安有，名高实若何。身前身后事，令我起悲歌。
